Owner,Repo,GHSA ID,CVE ID,Severity,CWEs,Description,References,Commit Link Numbers,Commit Links
django,django,GHSA-p99v-5w3c-jqq9,CVE-2021-33571,high,CWE-918,"In Django 2.2 before 2.2.24, 3.x before 3.1.12, and 3.2 before 3.2.4, URLValidator, validate_ipv4_address, and validate_ipv46_address do not prohibit leading zero characters in octal literals. This may allow a bypass of access control that is based on IP addresses. (validate_ipv4_address and validate_ipv46_address are unaffected with Python 3.9.5+..) .","['https://nvd.nist.gov/vuln/detail/CVE-2021-33571', 'https://groups.google.com/g/django-announce/c/sPyjSKMi8Eo', 'https://github.com/django/django/commit/203d4ab9ebcd72fc4d6eb7398e66ed9e474e118e', 'https://github.com/django/django/commit/9f75e2e562fa0c0482f3dde6fc7399a9070b4a3d', 'https://github.com/django/django/commit/f27c38ab5d90f68c9dd60cabef248a570c0be8fc', 'https://docs.djangoproject.com/en/3.2/releases/security', 'https://github.com/advisories/GHSA-p99v-5w3c-jqq9', 'https://github.com/pypa/advisory-database/tree/main/vulns/django/PYSEC-2021-99.yaml', 'https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/B4SQG2EAF4WCI2SLRL6XRDJ3RPK3ZRDV', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/B4SQG2EAF4WCI2SLRL6XRDJ3RPK3ZRDV', 'https://security.netapp.com/advisory/ntap-20210727-0004', 'https://www.djangoproject.com/weblog/2021/jun/02/security-releases']",3,"['https://github.com/django/django/commit/203d4ab9ebcd72fc4d6eb7398e66ed9e474e118e', 'https://github.com/django/django/commit/9f75e2e562fa0c0482f3dde6fc7399a9070b4a3d', 'https://github.com/django/django/commit/f27c38ab5d90f68c9dd60cabef248a570c0be8fc']"
django,django,GHSA-68w8-qjq3-2gfm,CVE-2021-33203,medium,CWE-22,"Django before 2.2.24, 3.x before 3.1.12, and 3.2.x before 3.2.4 has a potential directory traversal via django.contrib.admindocs. Staff members could use the TemplateDetailView view to check the existence of arbitrary files. Additionally, if (and only if) the default admindocs templates have been customized by application developers to also show file contents, then not only the existence but also the file contents would have been exposed. In other words, there is directory traversal outside of the template root directories.","['https://nvd.nist.gov/vuln/detail/CVE-2021-33203', 'https://groups.google.com/forum/#!forum/django-announce', 'https://github.com/django/django/commit/053cc9534d174dc89daba36724ed2dcb36755b90', 'https://github.com/django/django/commit/20c67a0693c4ede2b09af02574823485e82e4c8f', 'https://github.com/django/django/commit/dfaba12cda060b8b292ae1d271b44bf810b1c5b9', 'https://docs.djangoproject.com/en/3.2/releases/security', 'https://github.com/advisories/GHSA-68w8-qjq3-2gfm', 'https://github.com/pypa/advisory-database/tree/main/vulns/django/PYSEC-2021-98.yaml', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/B4SQG2EAF4WCI2SLRL6XRDJ3RPK3ZRDV', 'https://security.netapp.com/advisory/ntap-20210727-0004', 'https://www.djangoproject.com/weblog/2021/jun/02/security-releases']",3,"['https://github.com/django/django/commit/053cc9534d174dc89daba36724ed2dcb36755b90', 'https://github.com/django/django/commit/20c67a0693c4ede2b09af02574823485e82e4c8f', 'https://github.com/django/django/commit/dfaba12cda060b8b292ae1d271b44bf810b1c5b9']"
django,django,GHSA-qm57-vhq3-3fwf,CVE-2021-32052,medium,"CWE-79, CWE-88","In Django 2.2 before 2.2.22, 3.1 before 3.1.10, and 3.2 before 3.2.2 (with Python 3.9.5+), URLValidator does not prohibit newlines and tabs (unless the URLField form field is used). If an application uses values with newlines in an HTTP response, header injection can occur. Django itself is unaffected because HttpResponse prohibits newlines in HTTP headers.","['https://nvd.nist.gov/vuln/detail/CVE-2021-32052', 'https://github.com/django/django/commit/e1e81aa1c4427411e3c68facdd761229ffea6f6f', 'https://bugzilla.redhat.com/show_bug.cgi?id=1944801', 'https://groups.google.com/forum/#!forum/django-announce', 'http://www.openwall.com/lists/oss-security/2021/05/06/1', 'https://docs.djangoproject.com/en/3.2/releases/security', 'https://github.com/advisories/GHSA-qm57-vhq3-3fwf', 'https://github.com/pypa/advisory-database/tree/main/vulns/django/PYSEC-2021-8.yaml', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/ZVKYPHR3TKR2ESWXBPOJEKRO2OSJRZUE', 'https://security.netapp.com/advisory/ntap-20210611-0002', 'https://www.djangoproject.com/weblog/2021/may/06/security-releases']",1,['https://github.com/django/django/commit/e1e81aa1c4427411e3c68facdd761229ffea6f6f']
django,django,GHSA-rxjp-mfm9-w4wr,CVE-2021-31542,high,"CWE-22, CWE-434","In Django 2.2 before 2.2.21, 3.1 before 3.1.9, and 3.2 before 3.2.1, MultiPartParser, UploadedFile, and FieldFile allowed directory traversal via uploaded files with suitably crafted file names.","['https://nvd.nist.gov/vuln/detail/CVE-2021-31542', 'https://groups.google.com/forum/#!forum/django-announce', 'https://lists.debian.org/debian-lts-announce/2021/05/msg00005.html', 'http://www.openwall.com/lists/oss-security/2021/05/04/3', 'https://github.com/django/django/commit/04ac1624bdc2fa737188401757cf95ced122d26d', 'https://github.com/django/django/commit/25d84d64122c15050a0ee739e859f22ddab5ac48', 'https://github.com/django/django/commit/c98f446c188596d4ba6de71d1b77b4a6c5c2a007', 'https://groups.google.com/forum/#%21forum/django-announce', 'https://docs.djangoproject.com/en/3.2/releases/security', 'https://github.com/advisories/GHSA-rxjp-mfm9-w4wr', 'https://github.com/pypa/advisory-database/tree/main/vulns/django/PYSEC-2021-7.yaml', 'https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/B4SQG2EAF4WCI2SLRL6XRDJ3RPK3ZRDV', 'https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/ZVKYPHR3TKR2ESWXBPOJEKRO2OSJRZUE', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/B4SQG2EAF4WCI2SLRL6XRDJ3RPK3ZRDV', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/ZVKYPHR3TKR2ESWXBPOJEKRO2OSJRZUE', 'https://security.netapp.com/advisory/ntap-20210618-0001', 'https://www.djangoproject.com/weblog/2021/may/04/security-releases']",3,"['https://github.com/django/django/commit/04ac1624bdc2fa737188401757cf95ced122d26d', 'https://github.com/django/django/commit/25d84d64122c15050a0ee739e859f22ddab5ac48', 'https://github.com/django/django/commit/c98f446c188596d4ba6de71d1b77b4a6c5c2a007']"
django,django,GHSA-xgxc-v2qg-chmh,CVE-2021-28658,medium,CWE-22,"In Django 2.2 before 2.2.20, 3.0 before 3.0.14, and 3.1 before 3.1.8, MultiPartParser allowed directory traversal via uploaded files with suitably crafted file names. Built-in upload handlers were not affected by this vulnerability.","['https://nvd.nist.gov/vuln/detail/CVE-2021-28658', 'https://groups.google.com/g/django-announce/c/ePr5j-ngdPU', 'https://lists.debian.org/debian-lts-announce/2021/04/msg00008.html', 'https://docs.djangoproject.com/en/3.1/releases/security', 'https://github.com/advisories/GHSA-xgxc-v2qg-chmh', 'https://github.com/pypa/advisory-database/tree/main/vulns/django/PYSEC-2021-6.yaml', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/ZVKYPHR3TKR2ESWXBPOJEKRO2OSJRZUE', 'https://pypi.org/project/Django', 'https://security.netapp.com/advisory/ntap-20210528-0001', 'https://www.djangoproject.com/weblog/2021/apr/06/security-releases']",0,[]
django,django,GHSA-m6gj-h9gm-gw44,CVE-2020-24583,high,CWE-276,"An issue was discovered in Django 2.2 before 2.2.16, 3.0 before 3.0.10, and 3.1 before 3.1.1 (when Python 3.7+ is used). FILE_UPLOAD_DIRECTORY_PERMISSIONS mode was not applied to intermediate-level directories created in the process of uploading files. It was also not applied to intermediate-level collected static directories when using the collectstatic management command.","['https://nvd.nist.gov/vuln/detail/CVE-2020-24583', 'https://github.com/django/django/commit/8d7271578d7b153435b40fe40236ebec43cbf1b9', 'https://groups.google.com/forum/#!topic/django-announce/Gdqn58RqIDM', 'https://groups.google.com/forum/#!topic/django-announce/zFCMdgUnutU', 'https://www.openwall.com/lists/oss-security/2020/09/01/2', 'https://www.oracle.com/security-alerts/cpujan2021.html', 'https://docs.djangoproject.com/en/dev/releases/security', 'https://github.com/advisories/GHSA-m6gj-h9gm-gw44', 'https://github.com/pypa/advisory-database/tree/main/vulns/django/PYSEC-2020-33.yaml', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/F2ZHO3GZCJMP3DDTXCNVFV6ED3W64NAU', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/OLGFFLMF3X6USMJD7V5F5P4K2WVUTO3T', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/ZCRPQCBTV3RZHKVZ6K6QOAANPRZQD3GI', 'https://security.netapp.com/advisory/ntap-20200918-0004', 'https://usn.ubuntu.com/4479-1', 'https://www.djangoproject.com/weblog/2020/sep/01/security-releases']",1,['https://github.com/django/django/commit/8d7271578d7b153435b40fe40236ebec43cbf1b9']
django,django,GHSA-fr28-569j-53c4,CVE-2020-24584,medium,CWE-276,"An issue was discovered in Django 2.2 before 2.2.16, 3.0 before 3.0.10, and 3.1 before 3.1.1 (when Python 3.7+ is used). The intermediate-level directories of the filesystem cache had the system's standard umask rather than 0o077.","['https://nvd.nist.gov/vuln/detail/CVE-2020-24584', 'https://github.com/django/django/commit/1853724acaf17ed7414d54c7d2b5563a25025a71', 'https://groups.google.com/forum/#!topic/django-announce/Gdqn58RqIDM', 'https://groups.google.com/forum/#!topic/django-announce/zFCMdgUnutU', 'https://www.openwall.com/lists/oss-security/2020/09/01/2', 'https://www.oracle.com/security-alerts/cpujan2021.html', 'https://github.com/django/django/commit/2b099caa5923afa8cfb5f1e8c0d56b6e0e81915b', 'https://github.com/django/django/commit/a3aebfdc8153dc230686b6d2454ccd32ed4c9e6f', 'https://github.com/django/django/commit/cdb367c92a0ba72ddc0cbd13ff42b0e6df709554', 'https://docs.djangoproject.com/en/dev/releases/security', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/F2ZHO3GZCJMP3DDTXCNVFV6ED3W64NAU', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/OLGFFLMF3X6USMJD7V5F5P4K2WVUTO3T', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/ZCRPQCBTV3RZHKVZ6K6QOAANPRZQD3GI', 'https://security.netapp.com/advisory/ntap-20200918-0004', 'https://usn.ubuntu.com/4479-1', 'https://www.djangoproject.com/weblog/2020/sep/01/security-releases', 'https://github.com/pypa/advisory-database/tree/main/vulns/django/PYSEC-2020-34.yaml', 'https://github.com/advisories/GHSA-fr28-569j-53c4']",4,"['https://github.com/django/django/commit/1853724acaf17ed7414d54c7d2b5563a25025a71', 'https://github.com/django/django/commit/2b099caa5923afa8cfb5f1e8c0d56b6e0e81915b', 'https://github.com/django/django/commit/a3aebfdc8153dc230686b6d2454ccd32ed4c9e6f', 'https://github.com/django/django/commit/cdb367c92a0ba72ddc0cbd13ff42b0e6df709554']"
django,django,GHSA-fvgf-6h6h-3322,CVE-2021-3281,medium,CWE-22,"In Django 2.2 before 2.2.18, 3.0 before 3.0.12, and 3.1 before 3.1.6, the django.utils.archive.extract method (used by ""startapp --template"" and ""startproject --template"") allows directory traversal via an archive with absolute paths or relative paths with dot segments.","['https://nvd.nist.gov/vuln/detail/CVE-2021-3281', 'https://github.com/django/django/commit/05413afa8c18cdb978fcdf470e09f7a12b234a23', 'https://groups.google.com/forum/#!forum/django-announce', 'https://github.com/django/django/commit/02e6592835b4559909aa3aaaf67988fef435f624', 'https://github.com/django/django/commit/21e7622dec1f8612c85c2fc37fe8efbfd3311e37', 'https://github.com/django/django/commit/52e409ed17287e9aabda847b6afe58be2fa9f86a', 'https://docs.djangoproject.com/en/3.1/releases/3.0.12', 'https://docs.djangoproject.com/en/3.1/releases/security', 'https://github.com/advisories/GHSA-fvgf-6h6h-3322', 'https://github.com/pypa/advisory-database/tree/main/vulns/django/PYSEC-2021-9.yaml', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/YF52FKEH5S2P5CM4X7IXSYG67YY2CDOO', 'https://security.netapp.com/advisory/ntap-20210226-0004', 'https://www.djangoproject.com/weblog/2021/feb/01/security-releases']",4,"['https://github.com/django/django/commit/05413afa8c18cdb978fcdf470e09f7a12b234a23', 'https://github.com/django/django/commit/02e6592835b4559909aa3aaaf67988fef435f624', 'https://github.com/django/django/commit/21e7622dec1f8612c85c2fc37fe8efbfd3311e37', 'https://github.com/django/django/commit/52e409ed17287e9aabda847b6afe58be2fa9f86a']"
django,django,GHSA-2m34-jcjv-45xf,CVE-2020-13596,medium,CWE-79,"An issue was discovered in Django version 2.2 before 2.2.13 and 3.0 before 3.0.7. Query parameters generated by the Django admin ForeignKeyRawIdWidget were not properly URL encoded, leading to a possibility of an XSS attack.","['https://nvd.nist.gov/vuln/detail/CVE-2020-13596', 'https://groups.google.com/forum/#!msg/django-announce/pPEmb2ot4Fo/X-SMalYSBAAJ', 'https://www.debian.org/security/2020/dsa-4705', 'https://www.oracle.com/security-alerts/cpujan2021.html', 'https://github.com/django/django/commit/1f2dd37f6fcefdd10ed44cb233b2e62b520afb38', 'https://github.com/django/django/commit/6d61860b22875f358fac83d903dc629897934815', 'https://docs.djangoproject.com/en/3.0/releases/security', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/4A2AP4T7RKPBCLTI2NNQG3T6MINDUUMZ', 'https://security.netapp.com/advisory/ntap-20200611-0002', 'https://usn.ubuntu.com/4381-1', 'https://usn.ubuntu.com/4381-2', 'https://www.djangoproject.com/weblog/2020/jun/03/security-releases', 'https://github.com/advisories/GHSA-2m34-jcjv-45xf', 'https://github.com/pypa/advisory-database/tree/main/vulns/django/PYSEC-2020-32.yaml']",2,"['https://github.com/django/django/commit/1f2dd37f6fcefdd10ed44cb233b2e62b520afb38', 'https://github.com/django/django/commit/6d61860b22875f358fac83d903dc629897934815']"
django,django,GHSA-wpjr-j57x-wxfw,CVE-2020-13254,high,CWE-295,"An issue was discovered in Django version 2.2 before 2.2.13 and 3.0 before 3.0.7. In cases where a memcached backend does not perform key validation, passing malformed cache keys could result in a key collision, and potential data leakage.","['https://nvd.nist.gov/vuln/detail/CVE-2020-13254', 'https://groups.google.com/d/msg/django-announce/pPEmb2ot4Fo/X-SMalYSBAAJ', 'https://lists.debian.org/debian-lts-announce/2020/06/msg00016.html', 'https://www.debian.org/security/2020/dsa-4705', 'https://www.oracle.com/security-alerts/cpujan2021.html', 'https://github.com/django/django/commit/07e59caa02831c4569bbebb9eb773bdd9cb4b206', 'https://github.com/django/django/commit/84b2da5552e100ae3294f564f6c862fef8d0e693', 'https://docs.djangoproject.com/en/3.0/releases/security', 'https://github.com/advisories/GHSA-wpjr-j57x-wxfw', 'https://github.com/pypa/advisory-database/tree/main/vulns/django/PYSEC-2020-31.yaml', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/4A2AP4T7RKPBCLTI2NNQG3T6MINDUUMZ', 'https://security.netapp.com/advisory/ntap-20200611-0002', 'https://usn.ubuntu.com/4381-1', 'https://usn.ubuntu.com/4381-2', 'https://www.djangoproject.com/weblog/2020/jun/03/security-releases']",2,"['https://github.com/django/django/commit/07e59caa02831c4569bbebb9eb773bdd9cb4b206', 'https://github.com/django/django/commit/84b2da5552e100ae3294f564f6c862fef8d0e693']"
