First Hash,Second Hash,Commit Message,Contains Issue Reference
16a8fe18a3b81250f4fa57e3f93f0599dc4895bc,9c19aff7c7561e3a82978a272ecdaad40dda5c00,Refs #33476 -- Reformatted code with Black.,False
5447709a571cd5d95971f1d5d21d4a7edcf85bbd,ed114e15106192b22ebb78ef5bf5bce72b419d13,"Imported Django from private SVN repository (created from r. 8825)


git-svn-id: http://code.djangoproject.com/svn/django/trunk@3 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
5447709a571cd5d95971f1d5d21d4a7edcf85bbd,dc51ec8bc214cf60ebb99732363624c23df8005f,"Fixed #19237 -- Used HTML parser to strip tags

The regex method used until now for the strip_tags utility is fast,
but subject to flaws and security issues. Consensus and good
practice lead use to use a slower but safer method.",False
5447709a571cd5d95971f1d5d21d4a7edcf85bbd,b664cb818d2e5896df2763299ea2c61a9af069a8,Fixed #19237 (again) - Made strip_tags consistent between Python versions,False
5447709a571cd5d95971f1d5d21d4a7edcf85bbd,a944613b3a71bd5a4749a75119775271b4b009cc,"Minor style fixes.


git-svn-id: http://code.djangoproject.com/svn/django/trunk@6911 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
5447709a571cd5d95971f1d5d21d4a7edcf85bbd,ed114e15106192b22ebb78ef5bf5bce72b419d13,"Imported Django from private SVN repository (created from r. 8825)


git-svn-id: http://code.djangoproject.com/svn/django/trunk@3 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
5447709a571cd5d95971f1d5d21d4a7edcf85bbd,dc51ec8bc214cf60ebb99732363624c23df8005f,"Fixed #19237 -- Used HTML parser to strip tags

The regex method used until now for the strip_tags utility is fast,
but subject to flaws and security issues. Consensus and good
practice lead use to use a slower but safer method.",False
5447709a571cd5d95971f1d5d21d4a7edcf85bbd,b664cb818d2e5896df2763299ea2c61a9af069a8,Fixed #19237 (again) - Made strip_tags consistent between Python versions,False
5447709a571cd5d95971f1d5d21d4a7edcf85bbd,a944613b3a71bd5a4749a75119775271b4b009cc,"Minor style fixes.


git-svn-id: http://code.djangoproject.com/svn/django/trunk@6911 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
5447709a571cd5d95971f1d5d21d4a7edcf85bbd,6ca6c36f82b97eafeada61384b2e2f1d0587da86,"Improved strip_tags and clarified documentation

The fact that strip_tags cannot guarantee to really strip all
non-safe HTML content was not clear enough. Also see:
https://www.djangoproject.com/weblog/2014/mar/22/strip-tags-advisory/",False
5447709a571cd5d95971f1d5d21d4a7edcf85bbd,6ca6c36f82b97eafeada61384b2e2f1d0587da86,"Improved strip_tags and clarified documentation

The fact that strip_tags cannot guarantee to really strip all
non-safe HTML content was not clear enough. Also see:
https://www.djangoproject.com/weblog/2014/mar/22/strip-tags-advisory/",False
8e7a44e4bec0f11474699c3111a5e0a45afe7f49,842a771e0527c36a9bcb3984057bb30903e71af3,"i18n security fix. Details will be posted shortly to the Django mailing lists and the official weblog.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@6608 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
8e7a44e4bec0f11474699c3111a5e0a45afe7f49,842a771e0527c36a9bcb3984057bb30903e71af3,"i18n security fix. Details will be posted shortly to the Django mailing lists and the official weblog.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@6608 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
8e7a44e4bec0f11474699c3111a5e0a45afe7f49,8c660fb59239828583f17cdede3b64f208b8752c,"Fixed CVE-2023-23969 -- Prevented DoS with pathological values for Accept-Language.

The parsed values of Accept-Language headers are cached in order to
avoid repetitive parsing. This leads to a potential denial-of-service
vector via excessive memory usage if the raw value of Accept-Language
headers is very large.

Accept-Language headers are now limited to a maximum length in order
to avoid this issue.",False
8e7a44e4bec0f11474699c3111a5e0a45afe7f49,8c660fb59239828583f17cdede3b64f208b8752c,"Fixed CVE-2023-23969 -- Prevented DoS with pathological values for Accept-Language.

The parsed values of Accept-Language headers are cached in order to
avoid repetitive parsing. This leads to a potential denial-of-service
vector via excessive memory usage if the raw value of Accept-Language
headers is very large.

Accept-Language headers are now limited to a maximum length in order
to avoid this issue.",False
1a274ccd6bc1afbdac80344c9b6e5810c1162b5f,3e6f4674e2fc190c2116d77066d18f42bd3bcbae,"Fixed #10460: the logout view can now redirect like the rest of the auth views. Thanks, chronos and steingrd.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@10332 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
1a274ccd6bc1afbdac80344c9b6e5810c1162b5f,821d8aaaaad3f4d11f29eb54a7812f363b5f07cb,"Fixed #15266 -- Applied login_required decorator to password_change_done view. Thanks, lasko.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@16454 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
1a274ccd6bc1afbdac80344c9b6e5810c1162b5f,ec193224d3580fbcfa78da96a6a7fc4343929dd8,"Fixed #12534 -- Loosened the the security check for ""next"" redirects after logins slightly to allow paths that contain spaces. Thanks for the patch, jnns and aaugustin.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@15702 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
1a274ccd6bc1afbdac80344c9b6e5810c1162b5f,afd040d4d3a06fe92e3080870b2ff2095ce86a75,"Updated test assertions that have been deprecated by the move to unittest2. In summary, this means:

 assert_ -> assertTrue
 assertEquals -> assertEqual
 failUnless -> assertTrue

For full details, see http://www.voidspace.org.uk/python/articles/unittest2.shtml#deprecations

git-svn-id: http://code.djangoproject.com/svn/django/trunk@15728 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
1a274ccd6bc1afbdac80344c9b6e5810c1162b5f,fcd837cd0f9b2c706bc49af509628778d442bb3f,"Fixed #7723 - implemented a secure password reset form that uses a token and prompts user for new password.


git-svn-id: http://code.djangoproject.com/svn/django/trunk@8162 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
1a274ccd6bc1afbdac80344c9b6e5810c1162b5f,751888ece3c970e208d9d77f21a35464c9122835,"Fixed #11223 -- Fixed logout view to use the 'next' GET parameter correctly as described in the docs, while only allowing redirection to the same host.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@15706 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
1a274ccd6bc1afbdac80344c9b6e5810c1162b5f,19b9211a3b5424e7908a288c5008bf972cc472f4,"Fixed #9881: Added the  to the login view context, not just the site's name. Thanks, nessita.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@10330 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
1a274ccd6bc1afbdac80344c9b6e5810c1162b5f,dceaa82dec9f97ac77754dfdc737852d8171c8a2,"Fixed #14809 -- broken login related tests after r14733.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@14764 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
1a274ccd6bc1afbdac80344c9b6e5810c1162b5f,bcd63cbfb0590a2e2bed3e4beab3f467279ad3db,"Fixed #6160, #9111 -- Consistently apply conditional_escape to form errors and labels when outputing them as HTML.  


git-svn-id: http://code.djangoproject.com/svn/django/trunk@9365 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
1a274ccd6bc1afbdac80344c9b6e5810c1162b5f,4c457bca85b5410c47860ee4c5df0b47d48f2603,"Fixed #16789 -- Added names to URLs in convenience contrib.auth urls.py.

Thanks wim AT go2people DOT nl for the report, cmheisel for the patch and
fcurella for reviewing it.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@16901 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
1a274ccd6bc1afbdac80344c9b6e5810c1162b5f,bb00b2839980145984c487410fc65fbc0c94be3d,"Added login_url argument to login_required decorator. Thanks mhlakhani and ericflo for the report and patch.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@13723 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
1a274ccd6bc1afbdac80344c9b6e5810c1162b5f,abb1c508cc95d5cf55e8ab63d6bafe17ac095f95,"Tests for password change process. Thanks, Mike Richardson. Fixed #8402.


git-svn-id: http://code.djangoproject.com/svn/django/trunk@8497 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
1a274ccd6bc1afbdac80344c9b6e5810c1162b5f,e74edb4d53b089ec57ec4830eeba98607283a092,"Fixes #11025 -- ability to specify LOGIN_URL as full qualified absolute URL.

auth.views.login now allows for login redirections for different schemes
with the same host (or no host even, e.g. 'https:///login/')

auth.decorators.login_required can now use lazy urls (refs #5925)

git-svn-id: http://code.djangoproject.com/svn/django/trunk@14733 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True
1a274ccd6bc1afbdac80344c9b6e5810c1162b5f,6e748b5db4ea6db78ce389f474c2fb78ee3976ed,"Fixed #11457: tightened the security check for ""next"" redirects after logins.

The new behavior still disallows redirects to off-site URLs, but now allows
redirects of the form `/some/other/view?foo=http://...`.

Thanks to brutasse.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@12635 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
1a274ccd6bc1afbdac80344c9b6e5810c1162b5f,3e6f4674e2fc190c2116d77066d18f42bd3bcbae,"Fixed #10460: the logout view can now redirect like the rest of the auth views. Thanks, chronos and steingrd.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@10332 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
1a274ccd6bc1afbdac80344c9b6e5810c1162b5f,821d8aaaaad3f4d11f29eb54a7812f363b5f07cb,"Fixed #15266 -- Applied login_required decorator to password_change_done view. Thanks, lasko.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@16454 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
1a274ccd6bc1afbdac80344c9b6e5810c1162b5f,ec193224d3580fbcfa78da96a6a7fc4343929dd8,"Fixed #12534 -- Loosened the the security check for ""next"" redirects after logins slightly to allow paths that contain spaces. Thanks for the patch, jnns and aaugustin.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@15702 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
1a274ccd6bc1afbdac80344c9b6e5810c1162b5f,afd040d4d3a06fe92e3080870b2ff2095ce86a75,"Updated test assertions that have been deprecated by the move to unittest2. In summary, this means:

 assert_ -> assertTrue
 assertEquals -> assertEqual
 failUnless -> assertTrue

For full details, see http://www.voidspace.org.uk/python/articles/unittest2.shtml#deprecations

git-svn-id: http://code.djangoproject.com/svn/django/trunk@15728 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
1a274ccd6bc1afbdac80344c9b6e5810c1162b5f,fcd837cd0f9b2c706bc49af509628778d442bb3f,"Fixed #7723 - implemented a secure password reset form that uses a token and prompts user for new password.


git-svn-id: http://code.djangoproject.com/svn/django/trunk@8162 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
1a274ccd6bc1afbdac80344c9b6e5810c1162b5f,751888ece3c970e208d9d77f21a35464c9122835,"Fixed #11223 -- Fixed logout view to use the 'next' GET parameter correctly as described in the docs, while only allowing redirection to the same host.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@15706 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
1a274ccd6bc1afbdac80344c9b6e5810c1162b5f,19b9211a3b5424e7908a288c5008bf972cc472f4,"Fixed #9881: Added the  to the login view context, not just the site's name. Thanks, nessita.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@10330 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
1a274ccd6bc1afbdac80344c9b6e5810c1162b5f,dceaa82dec9f97ac77754dfdc737852d8171c8a2,"Fixed #14809 -- broken login related tests after r14733.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@14764 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
1a274ccd6bc1afbdac80344c9b6e5810c1162b5f,bcd63cbfb0590a2e2bed3e4beab3f467279ad3db,"Fixed #6160, #9111 -- Consistently apply conditional_escape to form errors and labels when outputing them as HTML.  


git-svn-id: http://code.djangoproject.com/svn/django/trunk@9365 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
1a274ccd6bc1afbdac80344c9b6e5810c1162b5f,4c457bca85b5410c47860ee4c5df0b47d48f2603,"Fixed #16789 -- Added names to URLs in convenience contrib.auth urls.py.

Thanks wim AT go2people DOT nl for the report, cmheisel for the patch and
fcurella for reviewing it.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@16901 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
1a274ccd6bc1afbdac80344c9b6e5810c1162b5f,bb00b2839980145984c487410fc65fbc0c94be3d,"Added login_url argument to login_required decorator. Thanks mhlakhani and ericflo for the report and patch.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@13723 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
1a274ccd6bc1afbdac80344c9b6e5810c1162b5f,abb1c508cc95d5cf55e8ab63d6bafe17ac095f95,"Tests for password change process. Thanks, Mike Richardson. Fixed #8402.


git-svn-id: http://code.djangoproject.com/svn/django/trunk@8497 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
1a274ccd6bc1afbdac80344c9b6e5810c1162b5f,e74edb4d53b089ec57ec4830eeba98607283a092,"Fixes #11025 -- ability to specify LOGIN_URL as full qualified absolute URL.

auth.views.login now allows for login redirections for different schemes
with the same host (or no host even, e.g. 'https:///login/')

auth.decorators.login_required can now use lazy urls (refs #5925)

git-svn-id: http://code.djangoproject.com/svn/django/trunk@14733 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True
1a274ccd6bc1afbdac80344c9b6e5810c1162b5f,6e748b5db4ea6db78ce389f474c2fb78ee3976ed,"Fixed #11457: tightened the security check for ""next"" redirects after logins.

The new behavior still disallows redirects to off-site URLs, but now allows
redirects of the form `/some/other/view?foo=http://...`.

Thanks to brutasse.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@12635 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
1a274ccd6bc1afbdac80344c9b6e5810c1162b5f,5df31c0164e9477a3ebb6b1bbde8604e06fbefd4,"Fixed #17194 -- Made sure the auth form tests work if a language other than English is activated by moving the error message translation strings into class level dictionaries. Many thanks to Claude Paroz, rabio and Bas Peschier for their initial work on this.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@17204 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
1a274ccd6bc1afbdac80344c9b6e5810c1162b5f,6e748b5db4ea6db78ce389f474c2fb78ee3976ed,"Fixed #11457: tightened the security check for ""next"" redirects after logins.

The new behavior still disallows redirects to off-site URLs, but now allows
redirects of the form `/some/other/view?foo=http://...`.

Thanks to brutasse.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@12635 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
1a274ccd6bc1afbdac80344c9b6e5810c1162b5f,fce1fa0f7fb984d4e76eb81ffc3cb9826046c3b5,[1.5.X] Fixed #18856 -- Ensured that redirects can't be poisoned by malicious users.,False
1a274ccd6bc1afbdac80344c9b6e5810c1162b5f,5df31c0164e9477a3ebb6b1bbde8604e06fbefd4,"Fixed #17194 -- Made sure the auth form tests work if a language other than English is activated by moving the error message translation strings into class level dictionaries. Many thanks to Claude Paroz, rabio and Bas Peschier for their initial work on this.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@17204 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
1a274ccd6bc1afbdac80344c9b6e5810c1162b5f,6e748b5db4ea6db78ce389f474c2fb78ee3976ed,"Fixed #11457: tightened the security check for ""next"" redirects after logins.

The new behavior still disallows redirects to off-site URLs, but now allows
redirects of the form `/some/other/view?foo=http://...`.

Thanks to brutasse.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@12635 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
1a274ccd6bc1afbdac80344c9b6e5810c1162b5f,fce1fa0f7fb984d4e76eb81ffc3cb9826046c3b5,[1.5.X] Fixed #18856 -- Ensured that redirects can't be poisoned by malicious users.,False
8d2f7cff76200cbd2337b2cf1707e383eb1fb54b,914c72be2abb1c6dd860cb9279beaa66409ae1b2,Fixed #26058 -- Delegated os.path bits of FileField's filename generation to the Storage.,False
8d2f7cff76200cbd2337b2cf1707e383eb1fb54b,914c72be2abb1c6dd860cb9279beaa66409ae1b2,Fixed #26058 -- Delegated os.path bits of FileField's filename generation to the Storage.,False
8d2f7cff76200cbd2337b2cf1707e383eb1fb54b,c98f446c188596d4ba6de71d1b77b4a6c5c2a007,[3.2.x] Fixed CVE-2021-31542 -- Tightened path & file name sanitation in file uploads.,False
8d2f7cff76200cbd2337b2cf1707e383eb1fb54b,7899568e01fc9c68afe995fa71de915dd9fcdd76,"File storage refactoring, adding far more flexibility to Django's file handling. The new files.txt document has details of the new features.

This is a backwards-incompatible change; consult BackwardsIncompatibleChanges for details.

Fixes #3567, #3621, #4345, #5361, #5655, #7415.

Many thanks to Marty Alchin who did the vast majority of this work.


git-svn-id: http://code.djangoproject.com/svn/django/trunk@8244 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True
8d2f7cff76200cbd2337b2cf1707e383eb1fb54b,c5ef65bcf324f4c90b53be90f4aec069a68e8c59,"[py3] Ported django.utils.encoding.

* Renamed smart_unicode to smart_text (but kept the old name under
  Python 2 for backwards compatibility).
* Renamed smart_str to smart_bytes.
* Re-introduced smart_str as an alias for smart_text under Python 3
  and smart_bytes under Python 2 (which is backwards compatible).
  Thus smart_str always returns a str objects.
* Used the new smart_str in a few places where both Python 2 and 3
  want a str.",False
